ukprn,he_provider,year,country,students,school_lat,school_lon
10007790.0,The University of Edinburgh,2020/2021,canary_islands,10,55.948366449999995,-3.185681320007981
10007791.0,The University of Essex,2020/2021,canary_islands,5,51.538100850000006,0.7123974191663069
10007767.0,Keele University,2020/2021,canary_islands,5,53.0016756,-2.270694218876779
10007768.0,The University of Lancaster,2020/2021,canary_islands,5,54.009842899999995,-2.787576781958986
10003861.0,Leeds Beckett University,2020/2021,canary_islands,5,53.826144150000005,-1.5933537200236456
10007795.0,The University of Leeds,2020/2021,canary_islands,10,53.8430407,-1.58866989583375
10007796.0,The University of Leicester,2020/2021,canary_islands,5,52.608264899999995,-1.081000558579433
10004113.0,Loughborough University,2020/2021,canary_islands,5,52.763845,-1.237258153986855
10007798.0,The University of Manchester,2020/2021,canary_islands,5,51.57236815,-1.3114536688023473
10007154.0,University of Nottingham,2020/2021,canary_islands,5,52.9387428,-1.2002956927457427
10004797.0,The Nottingham Trent University,2020/2021,canary_islands,5,52.95814555,-1.1545502016035694
10004930.0,Oxford Brookes University,2020/2021,canary_islands,5,51.755223,-1.2301040395972822
10005553.0,Royal Holloway and Bedford New College,2020/2021,canary_islands,5,51.424449550000006,-0.5642561069587715
10007157.0,The University of Sheffield,2020/2021,canary_islands,5,53.3806759,-1.4840345
10007160.0,The University of Surrey,2020/2021,canary_islands,10,51.24307815,-0.5900544877514773
10007855.0,Swansea University,2020/2021,canary_islands,5,51.6080596,-3.9773969
10007784.0,University College London,2020/2021,canary_islands,5,51.52420305,-0.13300072425929543
10007164.0,"University of the West of England, Bristol",2020/2021,canary_islands,5,51.50076785,-2.5503106339491204
10007783.0,The University of Aberdeen,2020/2021,croatia,10,57.1639306,-2.100875776271873
10007849.0,Abertay University,2020/2021,croatia,5,56.4631526,-2.97467889452203
10007856.0,Aberystwyth University,2020/2021,croatia,20,52.41554955,-4.065054179671381
10000291.0,Anglia Ruskin University,2020/2021,croatia,5,52.20338815,0.1350225704824107
10007759.0,Aston University,2020/2021,croatia,5,52.48619045,-1.888468930261664
10007857.0,Bangor University,2020/2021,croatia,5,53.2300234,-4.13008199555879
10037544.0,BIMM University,2020/2021,croatia,10,51.4795566,-0.1960698
10007760.0,Birkbeck College,2020/2021,croatia,10,51.52184485,-0.13021550670673807
10007140.0,Birmingham City University,2020/2021,croatia,10,52.4822706,-1.8888147987150585
10006840.0,The University of Birmingham,2020/2021,croatia,10,52.435015899999996,-1.947159562796694
10000712.0,University College Birmingham,2020/2021,croatia,80,52.481672,-1.9061374380791707
10000385.0,The Arts University Bournemouth,2020/2021,croatia,5,50.7418816,-1.8976735
10007786.0,The University of Bristol,2020/2021,croatia,5,51.50076785,-2.5503106339491204
10000961.0,Brunel University London,2020/2021,croatia,5,51.5326092,-0.47404989072672915
10000975.0,Buckinghamshire New University,2020/2021,croatia,10,51.62782205,-0.75343598276741
10007788.0,The University of Cambridge,2020/2021,croatia,25,52.1867003,0.13650796363903167
10001143.0,Canterbury Christ Church University,2020/2021,croatia,30,51.279182399999996,1.0903628318027239
10007814.0,Cardiff University,2020/2021,croatia,10,51.4886911,-3.1794825
10001478.0,"City, University of London",2020/2021,croatia,10,51.527658200000005,-0.10352447335648303
10001726.0,Coventry University,2020/2021,croatia,40,52.4056372,-1.4997222676795412
10006427.0,University for the Creative Arts,2020/2021,croatia,5,51.2162625,-0.8060567021382656
10001883.0,De Montfort University,2020/2021,croatia,25,52.63047175,-1.1402281049813487
10007851.0,University of Derby,2020/2021,croatia,30,52.937954700000006,-1.497999105195924
10007852.0,The University of Dundee,2020/2021,croatia,5,56.45796755,-2.9821483135375493
10007143.0,University of Durham,2020/2021,croatia,5,54.7743725,-1.5766714
10007789.0,The University of East Anglia,2020/2021,croatia,5,52.62106225,1.2356187242525833
10007144.0,The University of East London,2020/2021,croatia,5,51.5075713,0.0641476
10007772.0,Edinburgh Napier University,2020/2021,croatia,5,55.93110635,-3.2093902303057424
10007790.0,The University of Edinburgh,2020/2021,croatia,30,55.948366449999995,-3.185681320007981
10007791.0,The University of Essex,2020/2021,croatia,65,51.538100850000006,0.7123974191663069
10007794.0,The University of Glasgow,2020/2021,croatia,15,55.873419049999995,-4.289052856658881
10002718.0,Goldsmiths College,2020/2021,croatia,10,51.473283949999995,-0.03662674755260884
10040812.0,Harper Adams University,2020/2021,croatia,5,52.78025975,-2.4322511730575487
10007764.0,Heriot-Watt University,2020/2021,croatia,5,55.91029585,-3.323447514558347
10007147.0,University of Hertfordshire,2020/2021,croatia,10,51.75174425,-0.23904979445944738
10007767.0,Keele University,2020/2021,croatia,5,53.0016756,-2.270694218876779
10007150.0,The University of Kent,2020/2021,croatia,5,51.29508745,1.0673312821552285
10003645.0,King's College London,2020/2021,croatia,20,51.50308545,-0.09000212114826903
10003678.0,Kingston University,2020/2021,croatia,5,51.403073899999995,-0.3032181426130893
10007768.0,The University of Lancaster,2020/2021,croatia,10,54.009842899999995,-2.787576781958986
10003861.0,Leeds Beckett University,2020/2021,croatia,5,53.826144150000005,-1.5933537200236456
10007795.0,The University of Leeds,2020/2021,croatia,5,53.8430407,-1.58866989583375
10007796.0,The University of Leicester,2020/2021,croatia,5,52.608264899999995,-1.081000558579433
10003957.0,Liverpool John Moores University,2020/2021,croatia,5,53.41238439999999,-2.980926958955171
10007162.0,"University of the Arts, London",2020/2021,croatia,10,51.51768525,-0.11633584389344499
10004048.0,London Metropolitan University,2020/2021,croatia,5,51.517382299999994,-0.08834959925816331
10004078.0,London South Bank University,2020/2021,croatia,5,51.497703200000004,-0.10180887720295356
10004063.0,London School of Economics and Political Science,2020/2021,croatia,10,51.51459765,-0.11642199104621423
10004113.0,Loughborough University,2020/2021,croatia,5,52.763845,-1.237258153986855
10007798.0,The University of Manchester,2020/2021,croatia,20,51.57236815,-1.3114536688023473
10004351.0,Middlesex University,2020/2021,croatia,15,51.65912265,-0.13334151025218616
10023456.0,Newbold College,2020/2021,croatia,5,51.42488,-0.7831118951820274
10007799.0,Newcastle University,2020/2021,croatia,5,54.98017505,-1.6146802127187847
10007154.0,University of Nottingham,2020/2021,croatia,5,52.9387428,-1.2002956927457427
10004797.0,The Nottingham Trent University,2020/2021,croatia,100,52.95814555,-1.1545502016035694
10004930.0,Oxford Brookes University,2020/2021,croatia,15,51.755223,-1.2301040395972822
10007774.0,The University of Oxford,2020/2021,croatia,5,51.765921399999996,-1.2631250075112073
10007155.0,The University of Portsmouth,2020/2021,croatia,25,50.7938881,-1.0978796
10007775.0,Queen Mary University of London,2020/2021,croatia,15,51.52471385,-0.03931044284306251
10005500.0,Robert Gordon University,2020/2021,croatia,5,57.1187364,-2.139306576766816
10007837.0,Royal Northern College of Music,2020/2021,croatia,5,53.46831975,-2.2372404920394153
10007803.0,The University of St. Andrews,2020/2021,croatia,5,56.3429876,-2.7939691452666806
10007843.0,"St Mary's University, Twickenham",2020/2021,croatia,5,51.4371611,-0.3361972
10005790.0,Sheffield Hallam University,2020/2021,croatia,15,53.38172635,-1.462795139475161
10007157.0,The University of Sheffield,2020/2021,croatia,10,53.3806759,-1.4840345
10006022.0,Solent University,2020/2021,croatia,10,50.9086815,-1.4005162611321633
10007805.0,The University of Strathclyde,2020/2021,croatia,5,55.8618812,-4.241956565778082
10007159.0,The University of Sunderland,2020/2021,croatia,10,54.912210900000005,-1.375076642822353
10007160.0,The University of Surrey,2020/2021,croatia,5,51.24307815,-0.5900544877514773
10007855.0,Swansea University,2020/2021,croatia,5,51.6080596,-3.9773969
10007784.0,University College London,2020/2021,croatia,20,51.52420305,-0.13300072425929543
10007793.0,University of South Wales,2020/2021,croatia,10,51.5860894,-2.990616
10007164.0,"University of the West of England, Bristol",2020/2021,croatia,5,51.50076785,-2.5503106339491204
10006566.0,The University of West London,2020/2021,croatia,10,51.5070185,-0.3028075365414086
10007165.0,The University of Westminster,2020/2021,croatia,5,51.5168987,-0.14330516808711596
10007783.0,The University of Aberdeen,2020/2021,cyprus_(european_union),35,57.1639306,-2.100875776271873
10007849.0,Abertay University,2020/2021,cyprus_(european_union),5,56.4631526,-2.97467889452203
10007856.0,Aberystwyth University,2020/2021,cyprus_(european_union),5,52.41554955,-4.065054179671381
10000163.0,AECC University College,2020/2021,cyprus_(european_union),5,50.7277694,-1.828112718200746
10000291.0,Anglia Ruskin University,2020/2021,cyprus_(european_union),25,52.20338815,0.1350225704824107
10007759.0,Aston University,2020/2021,cyprus_(european_union),15,52.48619045,-1.888468930261664
10007857.0,Bangor University,2020/2021,cyprus_(european_union),15,53.2300234,-4.13008199555879
10000571.0,Bath Spa University,2020/2021,cyprus_(european_union),10,51.374858,-2.438714578176041
10007152.0,University of Bedfordshire,2020/2021,cyprus_(european_union),30,51.877732449999996,-0.41005165765760376
10005343.0,Queen's University Belfast,2020/2021,cyprus_(european_union),10,54.5842881,-5.933656245995208
10037544.0,BIMM University,2020/2021,cyprus_(european_union),15,51.4795566,-0.1960698
10007760.0,Birkbeck College,2020/2021,cyprus_(european_union),5,51.52184485,-0.13021550670673807
10007140.0,Birmingham City University,2020/2021,cyprus_(european_union),30,52.4822706,-1.8888147987150585
10006840.0,The University of Birmingham,2020/2021,cyprus_(european_union),55,52.435015899999996,-1.947159562796694
10000712.0,University College Birmingham,2020/2021,cyprus_(european_union),30,52.481672,-1.9061374380791707
10006841.0,The University of Bolton,2020/2021,cyprus_(european_union),25,53.57142575,-2.4264782591265446
10000385.0,The Arts University Bournemouth,2020/2021,cyprus_(european_union),5,50.7418816,-1.8976735
10000824.0,Bournemouth University,2020/2021,cyprus_(european_union),15,50.7226231,-1.8641233438403426
10031982.0,BPP University,2020/2021,cyprus_(european_union),10,51.50537905,-0.22337950306706675
10007786.0,The University of Bristol,2020/2021,cyprus_(european_union),145,51.50076785,-2.5503106339491204
10000961.0,Brunel University London,2020/2021,cyprus_(european_union),40,51.5326092,-0.47404989072672915
10000975.0,Buckinghamshire New University,2020/2021,cyprus_(european_union),15,51.62782205,-0.75343598276741
10007787.0,The University of Buckingham,2020/2021,cyprus_(european_union),5,52.0244524,-0.7378417452243633
10007788.0,The University of Cambridge,2020/2021,cyprus_(european_union),110,52.1867003,0.13650796363903167
10001143.0,Canterbury Christ Church University,2020/2021,cyprus_(european_union),30,51.279182399999996,1.0903628318027239
10007814.0,Cardiff University,2020/2021,cyprus_(european_union),140,51.4886911,-3.1794825
10007854.0,Cardiff Metropolitan University,2020/2021,cyprus_(european_union),10,51.4960947,-3.2127615385866655
10007848.0,University of Chester,2020/2021,cyprus_(european_union),25,53.200264250000004,-2.8993188621319756
10001478.0,"City, University of London",2020/2021,cyprus_(european_union),85,51.527658200000005,-0.10352447335648303
10001726.0,Coventry University,2020/2021,cyprus_(european_union),165,52.4056372,-1.4997222676795412
10007822.0,Cranfield University,2020/2021,cyprus_(european_union),10,52.070132900000004,-0.6287023427161589
10006427.0,University for the Creative Arts,2020/2021,cyprus_(european_union),20,51.2162625,-0.8060567021382656
10001883.0,De Montfort University,2020/2021,cyprus_(european_union),230,52.63047175,-1.1402281049813487
10007851.0,University of Derby,2020/2021,cyprus_(european_union),75,52.937954700000006,-1.497999105195924
10007852.0,The University of Dundee,2020/2021,cyprus_(european_union),40,56.45796755,-2.9821483135375493
10007143.0,University of Durham,2020/2021,cyprus_(european_union),40,54.7743725,-1.5766714
10007789.0,The University of East Anglia,2020/2021,cyprus_(european_union),75,52.62106225,1.2356187242525833
10007144.0,The University of East London,2020/2021,cyprus_(european_union),10,51.5075713,0.0641476
10007823.0,Edge Hill University,2020/2021,cyprus_(european_union),5,53.55830545,-2.869269278551262
10007772.0,Edinburgh Napier University,2020/2021,cyprus_(european_union),15,55.93110635,-3.2093902303057424
10007790.0,The University of Edinburgh,2020/2021,cyprus_(european_union),170,55.948366449999995,-3.185681320007981
10007791.0,The University of Essex,2020/2021,cyprus_(european_union),300,51.538100850000006,0.7123974191663069
10008640.0,Falmouth University,2020/2021,cyprus_(european_union),10,50.1489643,-5.07044720681594
10007762.0,Glasgow Caledonian University,2020/2021,cyprus_(european_union),45,55.86746635,-4.250245389417843
10002681.0,Glasgow School of Art,2020/2021,cyprus_(european_union),10,55.8663077,-4.263900066705968
10007794.0,The University of Glasgow,2020/2021,cyprus_(european_union),65,55.873419049999995,-4.289052856658881
10007145.0,University of Gloucestershire,2020/2021,cyprus_(european_union),5,51.8731804,-2.2239706215311656
10002718.0,Goldsmiths College,2020/2021,cyprus_(european_union),15,51.473283949999995,-0.03662674755260884
10040812.0,Harper Adams University,2020/2021,cyprus_(european_union),5,52.78025975,-2.4322511730575487
10007764.0,Heriot-Watt University,2020/2021,cyprus_(european_union),20,55.91029585,-3.323447514558347
10007147.0,University of Hertfordshire,2020/2021,cyprus_(european_union),50,51.75174425,-0.23904979445944738
10007149.0,The University of Hull,2020/2021,cyprus_(european_union),25,53.773250649999994,-0.3670415117318655
10007767.0,Keele University,2020/2021,cyprus_(european_union),30,53.0016756,-2.270694218876779
10007150.0,The University of Kent,2020/2021,cyprus_(european_union),45,51.29508745,1.0673312821552285
10003645.0,King's College London,2020/2021,cyprus_(european_union),130,51.50308545,-0.09000212114826903
10003678.0,Kingston University,2020/2021,cyprus_(european_union),15,51.403073899999995,-0.3032181426130893
10007768.0,The University of Lancaster,2020/2021,cyprus_(european_union),140,54.009842899999995,-2.787576781958986
10003854.0,Leeds Arts University,2020/2021,cyprus_(european_union),5,53.808804949999995,-1.5511542789300523
10003861.0,Leeds Beckett University,2020/2021,cyprus_(european_union),90,53.826144150000005,-1.5933537200236456
10034449.0,Leeds Conservatoire,2020/2021,cyprus_(european_union),5,53.79752125,-1.5329031748790376
10007795.0,The University of Leeds,2020/2021,cyprus_(european_union),180,53.8430407,-1.58866989583375
10007796.0,The University of Leicester,2020/2021,cyprus_(european_union),110,52.608264899999995,-1.081000558579433
10003956.0,Liverpool Hope University,2020/2021,cyprus_(european_union),5,53.412914799999996,-2.968953655934631
10003957.0,Liverpool John Moores University,2020/2021,cyprus_(european_union),30,53.41238439999999,-2.980926958955171
10007162.0,"University of the Arts, London",2020/2021,cyprus_(european_union),55,51.51768525,-0.11633584389344499
10004048.0,London Metropolitan University,2020/2021,cyprus_(european_union),10,51.517382299999994,-0.08834959925816331
10004078.0,London South Bank University,2020/2021,cyprus_(european_union),5,51.497703200000004,-0.10180887720295356
10004063.0,London School of Economics and Political Science,2020/2021,cyprus_(european_union),70,51.51459765,-0.11642199104621423
10004079.0,London Studio Centre,2020/2021,cyprus_(european_union),5,51.5330601,-0.12192404581967217
10004113.0,Loughborough University,2020/2021,cyprus_(european_union),45,52.763845,-1.237258153986855
